track_id,track_name,track_artist,track_album_name,energy,tempo,danceability,loudness,liveness,valence,speechiness,track_popularity,instrumentalness,duration_ms,acousticness
2GSK9VfsKWpVOV6ZzKiMA4,alone - Remix,"FOLA, Bnxn",alone (Remix),0.52,95.865,0.578,-8.399,0.124,0.425,0.151,68,3.38e-06,154579,0.554
5Wxkvvb6pLky16pwq4gBI3,Dealer,"Ayo Maff, Fireboy DML",Dealer,0.651,67.813,0.49,-6.259,0.108,0.567,0.138,68,7.59e-06,180594,0.714
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,YOASOBI,アイドル,0.935,166.008,0.574,-2.783,0.367,0.836,0.0926,72,1.07e-06,213234,0.112
3khEEPRyBeOUabbmOPJzAG,KICK BACK,Kenshi Yonezu,KICK BACK,0.941,101.921,0.577,-5.17,0.0891,0.292,0.105,72,3.36e-06,193495,0.00207
78W4mTLIh4qoLu92W4IQhO,ライラック,Mrs. GREEN APPLE,ライラック,0.794,149.923,0.531,-4.363,0.082,0.775,0.0964,77,0.0,288200,0.0176
12usPU2WnqgCHAW1EK2dfd,青のすみか,Tatsuya Kitani,青のすみか,0.898,151.99,0.479,-4.809,0.297,0.639,0.169,71,0.0,196467,0.0134
0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Creepy Nuts,Bling-Bang-Bang-Born,0.822,157.013,0.853,-6.836,0.166,0.746,0.246,80,0.00985,168136,0.0841
1nysdCpKAh6yif4JkmoiNy,カーテンコール,Yuuri,カーテンコール,0.905,141.131,0.545,-3.823,0.182,0.735,0.0684,73,0.0,243027,0.103
5eY7692tmgHB9dbmq6wa2M,晴る,ヨルシカ,晴る,0.571,101.955,0.695,-6.249,0.118,0.726,0.111,70,3.58e-06,270705,0.032
47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,OneRepublic,Nobody (from Kaiju No. 8),0.811,139.959,0.693,-5.765,0.106,0.944,0.0313,69,0.0,153626,0.395
2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,YUNGBLUD,Abyss (from Kaiju No. 8),0.808,115.063,0.576,-4.241,0.127,0.172,0.0407,68,0.0,123293,0.00615
2VBLFxCUyFp5BfmsZpxcis,絆ノ奇跡,"MAN WITH A MISSION, milet",絆ノ奇跡,0.951,169.955,0.436,-4.748,0.149,0.428,0.202,68,0.0,223320,0.0046
3jNwPOqdPvQIr5dRT0hzgY,タイムパラドックス,Vaundy,タイムパラドックス,0.514,82.05,0.829,-5.333,0.231,0.757,0.0531,68,1.45e-06,226558,0.439
2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,Metallica,Master Of Puppets (Remastered),0.836,105.173,0.543,-9.11,0.153,0.56,0.0353,75,0.431,515387,0.000647
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,Iron Maiden,Piece of Mind (2015 Remaster),0.908,159.756,0.285,-4.601,0.311,0.669,0.0705,71,0.00909,252733,0.0318
7fcfNW0XxTWlwVlftzfDOR,Walk,Pantera,Vulgar Display of Power,0.704,118.242,0.43,-8.008,0.0933,0.703,0.0804,73,0.00221,315120,0.000155
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,Toxicity,0.934,127.066,0.417,-3.908,0.132,0.287,0.119,83,0.0015,210240,0.000278
1pr9TZGOXeJUggIal1Wq3R,Blind,Korn,Korn,0.891,92.049,0.283,-8.165,0.159,0.226,0.178,68,0.0038,258267,0.00678
5IX4TbIR5mMHGE4wiWwKW0,One,Metallica,...And Justice For All,0.695,102.178,0.437,-9.447,0.124,0.413,0.0617,72,0.0857,447440,0.00111
7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,Danzig,0.763,148.366,0.365,-9.45,0.0865,0.342,0.0591,69,0.000457,204867,0.00726
2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,Pantera,Cowboys from Hell,0.908,114.816,0.415,-9.701,0.082,0.437,0.0765,71,0.0345,243533,0.00437
61mWefnWQOLf90gepjOCb3,Duality,Slipknot,Vol. 3: The Subliminal Verses,0.982,143.772,0.354,-3.026,0.204,0.194,0.168,80,0.000294,252613,0.000237
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,Metallica,Metallica,0.828,123.257,0.577,-8.691,0.0581,0.604,0.0298,79,0.0114,331267,0.00213
5anCkDvJ17aznvK5TED5uo,Hail to the King,Avenged Sevenfold,Hail to the King,0.916,118.004,0.58,-4.358,0.126,0.683,0.0387,75,0.0259,305907,0.000297
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,Korn,Follow The Leader,0.898,103.299,0.353,-5.877,0.39,0.525,0.052,77,0.105,255733,2.23e-05
6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,Hellbilly Deluxe,0.963,125.033,0.59,-6.489,0.0781,0.586,0.0676,77,0.000105,222827,8.75e-05
4UEo1b0wWrtHMC8bVqPiH8,Nightmare,Avenged Sevenfold,Nightmare,0.949,129.984,0.554,-4.928,0.2,0.233,0.0787,70,9.98e-05,374453,0.000318
1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Deftones,Around the Fur,0.781,71.841,0.443,-4.277,0.166,0.372,0.0377,77,0.205,214760,1.33e-05
55mJleti2WfWEFNFcBduhc,Schism,TOOL,Lateralus,0.714,107.441,0.567,-8.512,0.186,0.191,0.0302,68,0.417,403533,0.0012
5Tbpp3OLLClPJF8t1DmrFD,"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",The Chronic,0.821,94.895,0.669,-4.37,0.147,0.684,0.29,76,0.0,237573,0.00182
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,Uprising,0.72,103.314,0.916,-8.548,0.0958,0.761,0.1,79,0.00016,237000,0.36
22AbXxQbMdVqEz7xJjhccG,Welcome To Jamrock,Damian Marley,Welcome to Jamrock,0.661,76.71,0.836,-6.502,0.449,0.753,0.338,68,0.0,213200,0.0208
1HGyhNaRUFEDBiVLbvtbL6,Murder She Wrote,Chaka Demus & Pliers,Tease Me,0.733,95.107,0.883,-9.153,0.334,0.946,0.128,68,0.00026,245000,0.161
7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,Bob Marley & The Wailers,Confrontation,0.463,124.084,0.929,-8.651,0.0634,0.755,0.308,70,5.3e-06,255840,0.143
503OTo2dSqe7qk76rgsbep,Still D.R.E.,"Dr. Dre, Snoop Dogg",2001,0.775,93.431,0.816,-3.323,0.0543,0.527,0.234,81,0.00031,270587,0.16
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),0.697,93.941,0.901,-3.439,0.287,0.67,0.28,78,0.0,229827,0.145
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,0.505,99.935,0.535,-8.926,0.0923,0.495,0.245,74,0.0,320267,0.0393
4AE7Lj39VnSZNOmGH2iZaq,Do For Love,2Pac,R U Still Down? [Remember Me],0.63,95.0,0.874,-3.585,0.0582,0.717,0.298,74,0.00479,281600,0.0578
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",Mobb Deep,The Infamous,0.786,93.857,0.763,-6.472,0.0817,0.504,0.229,74,0.0114,325507,0.0146
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,"Luniz, Michael Marshall",Operation Stackola,0.706,174.039,0.584,-7.899,0.125,0.579,0.366,73,0.0,253533,0.209
3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,"Big Pun, Joe",Capital Punishment,0.62,94.121,0.9,-6.518,0.0647,0.867,0.312,72,0.00156,236800,0.2
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),0.818,96.063,0.889,-4.639,0.179,0.782,0.253,73,0.0,302760,0.47
119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],0.514,181.033,0.512,-11.562,0.126,0.565,0.387,72,0.00958,252027,0.555
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,Black Sunday,0.611,102.304,0.897,-10.489,0.0894,0.769,0.211,70,0.186,208267,0.0291
2vfvGlqCB7oertO5VLE0sz,ATLiens,Outkast,ATLiens,0.734,97.044,0.918,-2.832,0.191,0.608,0.269,70,8.01e-06,230693,0.0296
0trHOzAhNpGCsGBEu7dOJo,N.Y. State of Mind,Nas,Illmatic,0.91,84.099,0.665,-4.682,0.227,0.887,0.223,70,0.0,293973,0.0394
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,"Ice Cube, Das EFX",Bootlegs And B-Sides,0.735,101.368,0.934,-6.668,0.107,0.768,0.251,69,8.6e-06,273107,0.031
6tDxrq4FxEL2q15y37tXT9,Dear Mama,2Pac,Me Against The World,0.54,84.115,0.773,-7.123,0.131,0.322,0.103,68,0.0,280000,0.371
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,Mobb Deep,The Infamous,0.703,94.828,0.813,-5.077,0.237,0.241,0.268,68,1.26e-06,224533,0.125
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G., Mase, Diddy",Life After Death (2014 Remastered Edition),0.884,104.536,0.845,-4.506,0.203,0.904,0.0759,72,2.1e-06,257400,0.0128
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),0.666,96.662,0.848,-6.547,0.129,0.744,0.274,68,0.000699,251573,0.173
0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,2Pac,Strictly 4 My N.I.G.G.A.Z...,0.732,172.329,0.598,-7.013,0.508,0.595,0.425,68,0.0,262507,0.144
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),0.795,112.067,0.645,-12.095,0.104,0.535,0.0527,85,0.00389,251489,0.347
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,The Essential Journey,0.802,119.25,0.491,-7.106,0.387,0.472,0.0392,72,0.0,248907,0.25
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,0.942,148.723,0.527,-5.64,0.188,0.495,0.0366,82,0.0,241307,0.0115
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,0.959,122.805,0.541,-2.947,0.344,0.812,0.0505,81,2.18e-06,222707,0.0663
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),0.834,139.13,0.509,-6.205,0.0732,0.774,0.0386,80,0.0,216053,0.0183
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,"Queen, David Bowie",Hot Space (2011 Remaster),0.712,113.805,0.671,-7.815,0.103,0.462,0.0476,79,0.0,248440,0.429
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You (2009 Re-Mastered),0.932,122.431,0.631,-4.142,0.0918,0.971,0.0354,76,0.137,213067,0.0429
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,1984 (Remastered),0.835,129.981,0.572,-6.219,0.0702,0.795,0.0317,75,0.000377,241600,0.171
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,Europe,The Final Countdown (Expanded Edition),0.843,117.662,0.529,-6.908,0.0608,0.188,0.0616,74,0.000827,310333,0.0628
69QHm3pustz01CJRwdo20z,Hells Bells,AC/DC,Back In Black,0.873,106.767,0.389,-4.768,0.273,0.303,0.0475,73,0.0055,312293,0.00532
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,Ghost In The Machine (Remastered 2003),0.768,81.909,0.558,-9.997,0.124,0.429,0.0343,73,0.0626,260573,0.121
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,Full Moon Fever,0.478,114.02,0.766,-13.487,0.165,0.965,0.0329,73,2.49e-06,178360,0.0513
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,0.803,150.036,0.253,-3.977,0.309,0.258,0.0392,72,0.0146,308667,0.129
2RWFncSWZEhSRRifqiDNVV,Run To You,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),0.811,126.59,0.561,-6.157,0.287,0.635,0.0265,71,3.66e-05,233270,0.00515
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,Combat Rock (Remastered),0.872,129.885,0.797,-6.727,0.284,0.866,0.0575,71,0.0,222427,0.291
39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio (Collector's Edition),0.812,127.568,0.691,-7.772,0.299,0.685,0.0558,71,1.16e-06,220627,0.0433
1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,0.93,190.818,0.398,-6.76,0.0874,0.725,0.0615,71,0.121,408173,0.000854
2gQaQUhDCNGfBVXTvxAmXQ,Shout,Tears For Fears,Songs From The Big Chair,0.942,97.909,0.511,-10.407,0.139,0.498,0.0429,71,1.87e-05,393667,0.174
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers (2023 Remaster),0.96,131.707,0.469,-4.809,0.334,0.37,0.0629,70,1.81e-06,323453,0.141
2Y90nL1ohB4sgYELDs7uNx,Glory Days,Bruce Springsteen,Born In The U.S.A.,0.96,117.486,0.574,-4.906,0.121,0.978,0.032,70,0.0,254733,0.0457
7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered),0.804,111.457,0.591,-7.299,0.0818,0.658,0.0454,69,5.98e-06,329413,0.327
1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,Midnight Oil,Diesel And Dust,0.427,119.18,0.753,-11.112,0.058,0.295,0.0387,69,0.00065,255680,0.00787
5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,The Police,Zenyatta Mondatta (Remastered 2003),0.506,140.309,0.799,-9.414,0.0365,0.518,0.0606,69,0.00107,242667,0.0453
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,American Fool,0.737,125.447,0.785,-5.306,0.108,0.971,0.0363,69,0.000107,218960,0.042
2PFIZFcGry0po3ZfRZkzKc,Hysteria,Def Leppard,Hysteria,0.846,107.01,0.659,-5.508,0.203,0.659,0.0274,69,0.0144,354636,0.0318
7HKxTNVlkHsfMLhigmhC0I,Call Me,Blondie,Call Me,0.833,142.663,0.553,-6.667,0.0737,0.773,0.0347,69,0.00246,212227,0.000646
5NLuC70kZQv8q34QyQa1DP,Fight For Your Right,Beastie Boys,Licensed To Ill,0.858,133.615,0.503,-6.296,0.0803,0.419,0.0657,68,0.00234,208653,0.00757
43GS3mtezoIFiuIZCLLiDY,Every Rose Has Its Thorn - 2003 Remaster,Poison,Open Up And Say...Ahh! (20th Anniversary Edition),0.632,140.176,0.531,-5.557,0.364,0.294,0.0312,68,1.14e-05,260173,0.16
2fFTn0f94EopgZyfSGQuyK,SPIDER,"GIMS, DYSTINCT",SPIDER,0.691,119.96,0.823,-7.322,0.1,0.707,0.197,74,1.73e-06,188818,0.0774
14DLZ9FaTofhnXBiV38axE,Bolide Noir,"Central Cee, JRK 19",Bolide Noir,0.78,134.937,0.724,-5.407,0.139,0.72,0.354,70,0.0,170800,0.294
6yqwxY8qifBBhyryjZutxk,MAMI WATA,"Gazo, Tiakola",LA MELO EST GANGX,0.693,87.973,0.702,-4.941,0.0702,0.572,0.191,68,0.0,233240,0.139
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,Rockstar,0.628,140.053,0.668,-4.692,0.0293,0.568,0.046,83,0.0,138213,0.129
2VdSktBqFfkW7y6q5Ik4Z4,Supernova,aespa,Armageddon - The 1st Album,0.747,120.073,0.745,-4.278,0.0738,0.363,0.0815,72,1.69e-06,178880,0.0073
5eWcGfUCrVFMoYskyfkEPE,Armageddon,aespa,Armageddon - The 1st Album,0.786,91.992,0.695,-2.048,0.109,0.465,0.0666,74,1.41e-06,196467,0.0668
1AtFSBJibfaqfiOByQCwZ5,Small girl (feat. D.O.),"Lee Young Ji, D.O.",16 Fantasy,0.597,170.022,0.77,-4.901,0.239,0.875,0.223,72,0.0,189707,0.53
1SS0WlKhJewviwEDZ6dWj0,SPOT!,"ZICO, JENNIE",SPOT!,0.782,108.038,0.875,-3.905,0.113,0.906,0.078,78,0.0,167707,0.151
38tXZcL1gZRfbqfOG0VMTH,How Sweet,NewJeans,How Sweet,0.895,124.994,0.803,-2.888,0.154,0.757,0.0623,78,5.67e-06,219027,0.0816
1njlnn8ZKHI77Pe9szIONR,SHEESH,BABYMONSTER,BABYMONS7ER,0.728,140.041,0.774,-5.079,0.0473,0.461,0.169,78,0.0,170357,0.113
7GDgpad2BQVuDUzaxHFakc,LIKE THAT,BABYMONSTER,BABYMONS7ER,0.5,101.959,0.871,-8.675,0.0672,0.76,0.103,75,3.49e-06,168359,0.32
5qrFeNSIrwIc0B6Elp16Dl,Smoothie,NCT DREAM,DREAM( )SCAPE,0.774,109.945,0.801,-3.604,0.0968,0.383,0.157,69,0.0,188080,0.00871
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,Drama - The 4th Mini Album,0.872,131.016,0.644,-1.54,0.363,0.378,0.0417,78,0.0,214973,0.164
50zAEIE4B1QqhPjRMK2Xmh,Running Wild,Jin,Happy - :') (Remixes),0.711,146.921,0.487,-4.22,0.152,0.317,0.0322,71,0.0,151647,0.000175
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,Sailor Song,0.413,94.938,0.494,-10.432,0.193,0.273,0.0254,93,6.72e-05,211979,0.682
5G2f63n7IPVPPjfNIGih7Q,Taste,Sabrina Carpenter,Short n' Sweet,0.907,112.964,0.674,-4.086,0.297,0.721,0.064,93,0.0,157280,0.101
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,Short n' Sweet,0.776,103.963,0.699,-5.282,0.205,0.708,0.0293,88,5.36e-06,175459,0.131
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,0.627,150.273,0.336,-7.463,0.0708,0.35,0.0384,87,0.0,241107,0.164
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,0.598,107.732,0.733,-8.228,0.156,0.935,0.0278,72,3.71e-06,265960,0.212
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,Fireworks & Rollerblades,0.471,105.029,0.472,-5.692,0.14,0.219,0.0603,89,0.0,180304,0.151
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,From Zero,0.872,184.115,0.466,-3.344,0.121,0.806,0.0336,79,0.0,190428,0.0156
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,Short n' Sweet,0.586,107.015,0.675,-6.086,0.104,0.621,0.0531,87,0.0,186365,0.257
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,Strange Trails,0.369,174.097,0.448,-9.514,0.638,0.0998,0.0452,88,0.272,208212,0.968
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,I Love You.,0.807,124.053,0.612,-2.81,0.101,0.398,0.0336,90,0.0177,240400,0.0495
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,0.417,67.528,0.464,-9.345,0.0974,0.479,0.0256,90,0.022,183956,0.136
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",Flower Boy,0.559,78.558,0.558,-9.222,0.109,0.62,0.0959,90,7.49e-06,180387,0.371
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Parachutes,0.661,173.372,0.429,-7.227,0.234,0.285,0.0281,89,0.000121,266773,0.00239
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,0.56,134.066,0.853,-4.961,0.0944,0.86,0.0406,88,0.0,206693,0.013
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,0.698,143.994,0.726,-4.165,0.309,0.867,0.0431,89,0.0,233478,0.049
1UHS8Rf6h5Ar3CDWRd3wjF,Bed Chem,Sabrina Carpenter,Short n' Sweet,0.727,94.99,0.739,-5.968,0.104,0.676,0.0426,90,0.0,171870,0.0678
6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",CHROMAKOPIA,0.555,96.063,0.392,-6.707,0.13,0.191,0.039,87,0.000253,278015,0.287
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,FOUR (Deluxe),0.52,120.001,0.672,-7.747,0.115,0.37,0.0353,89,0.0,226600,0.859
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,0.47,67.086,0.598,-8.744,0.505,0.879,0.0496,83,0.0,126267,0.617
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),0.64,84.828,0.264,-6.221,0.151,0.19,0.0442,89,2.31e-06,244685,0.0393
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,0.841,109.021,0.635,-5.379,0.0622,0.424,0.0422,85,0.0,220734,0.0134
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,"Where I've Been, Isn't Where I'm Going",0.706,80.969,0.722,-4.857,0.067,0.599,0.0292,84,0.0,171292,0.072
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,THE FIRST TIME,0.757,142.579,0.482,-4.586,0.143,0.12,0.0355,88,0.0016,86984,0.0137
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,Dizzy up the Girl,0.715,155.925,0.315,-8.072,0.0942,0.497,0.0362,87,7.97e-06,289533,0.00125
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,Hybrid Theory (Bonus Edition),0.864,105.143,0.556,-5.87,0.209,0.4,0.0584,88,0.0,216880,0.00958
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,Unreal Unearth: Unaired,0.643,117.025,0.74,-5.446,0.0407,0.96,0.0413,84,0.00229,251424,0.041
21B4gaTWnTkuSh77iWEXdS,Juno,Sabrina Carpenter,Short n' Sweet,0.725,130.504,0.633,-4.257,0.205,0.64,0.0427,87,0.0,223192,0.0461
2uXlHCUbq9OMUwx3hrk06o,Riptide,Vance Joy,Dream Your Life Away (Deluxe Edition),0.731,101.654,0.483,-6.696,0.151,0.484,0.0381,85,0.0,204280,0.436
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,From Zero,0.928,127.939,0.571,-3.725,0.297,0.488,0.0453,78,0.0,167012,0.00932
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,Santa Tell Me,0.621,191.868,0.525,-7.364,0.291,0.592,0.117,82,0.0,204093,0.0489
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),0.424,119.705,0.754,-8.463,0.0652,0.806,0.0363,80,0.0,130973,0.643
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,eternal sunshine,0.646,115.842,0.645,-8.334,0.074,0.295,0.0427,86,3.04e-05,228639,0.0615
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,"Mora, Feid",MICRODOSIS,0.789,91.911,0.757,-3.46,0.0717,0.464,0.0583,78,0.0,202174,0.307
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,0.778,96.057,0.911,-2.248,0.179,0.345,0.262,84,2.16e-05,162768,0.0887
36FTXlmbiV2diZdZukzLDm,BUBALU,"Feid, Rema",BUBALU,0.786,111.989,0.781,-5.211,0.107,0.759,0.0885,68,5.88e-06,228253,0.115
26QApq0cuO9brJigr0C0W4,HACIENDO QUE ME AMAS,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,0.411,169.934,0.584,-7.147,0.0955,0.412,0.0838,71,4.47e-05,217769,0.869
6mm3K0yWp6uzfOMuipM9Zh,Tan Bonita,Piso 21,El Amor En Los Tiempos Del Perreo,0.804,110.982,0.82,-7.226,0.064,0.844,0.0528,68,0.00215,211998,0.175
4OwhwvKESFtuu06dTgct7i,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo (Remix),0.522,110.427,0.75,-7.018,0.0743,0.601,0.0293,78,0.0,321556,0.282
7M6CFruBrM5x7u0lTMtm6r,Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,0.888,130.97,0.617,-4.567,0.162,0.771,0.0402,72,0.0,240560,0.0705
0Be7sopyKMv8Y8npsUkax2,Tacones Rojos,Sebastian Yatra,Tacones Rojos,0.856,123.031,0.748,-3.517,0.142,0.927,0.0348,68,0.0,189320,0.0824
1UdzJEpgJxtuXAlCOvD4S0,Fuera del mercado,Danny Ocean,@dannocean,0.673,92.06,0.453,-5.649,0.131,0.266,0.144,76,0.0,159849,0.32
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,0.686,79.928,0.647,-5.745,0.528,0.268,0.0413,80,1.34e-06,258299,0.08
0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,"Bad Bunny, The Marías",Un Verano Sin Ti,0.595,108.02,0.777,-6.79,0.0669,0.546,0.0375,75,0.00139,244444,0.59
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,Bad Bunny,Un Verano Sin Ti,0.588,142.004,0.872,-6.276,0.17,0.93,0.0492,70,0.0,230704,0.275
31i56LZnwE6uSu3exoHjtB,Neverita,Bad Bunny,Un Verano Sin Ti,0.498,122.016,0.876,-7.511,0.143,0.428,0.0478,75,0.0,173119,0.0706
6VrQTLzzuyGIYjUDe4kAZk,Un Coco,Bad Bunny,Un Verano Sin Ti,0.69,151.991,0.839,-4.464,0.176,0.744,0.0615,76,8.33e-06,196413,0.207
44XjoNvtwevktFKjvVe1vH,Andrea,"Bad Bunny, Buscabulla",Un Verano Sin Ti,0.616,103.071,0.797,-10.229,0.0979,0.451,0.375,74,0.000293,339612,0.762
7dSZ6zGTQx66c2GF91xCrb,PROVENZA,KAROL G,PROVENZA,0.516,111.005,0.87,-8.006,0.11,0.53,0.0541,71,0.00823,210200,0.656
0OTtnwUO8natNWSwdZvXVF,Inolvidable,"Ovy On The Drums, Beéle",Inolvidable,0.543,139.929,0.84,-4.941,0.128,0.74,0.0568,70,0.0,225812,0.678
5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,ROSALÍA,DESPECHÁ,0.623,130.037,0.919,-6.521,0.0609,0.775,0.0992,71,1.63e-05,157018,0.184
